Document_No,Dominant_Topic,Dominant_Percent,All_Percent,description
271,4.0,0.9527999758720398,"[(4, 0.9528158)]","4월 23일 금요일 오후 9시부터 시작하는 <b>아이폰 12</b> 퍼플 사전예약 주문 모델은 미니와 12 2종에 국한됩니다. 이것은 아이폰 11 판매 데이터를 분석했을 때, 고사양을 구매하는 유저들의 컬러 선택 성향을 분석한... "
381,4.0,0.9478999972343445,"[(0, 0.010418979), (1, 0.0104183685), (2, 0.010419843), (3, 0.010417288), (4, 0.94790715), (5, 0.010418349)]",안녕하세요 은디입니다 태원군이 <b>아이폰12</b>미니로 바꾸면서 정보보안 강화유리를 알아보다가 전에도 사용하고 만족스러웠던 힐링쉴드 <b>아이폰12</b>미니 필름으로 바꿨습니다 <b>아이폰12</b> 미니 3D 풀커버 9H 사생활... 
160,4.0,0.9478999972343445,"[(0, 0.010418819), (1, 0.0104195485), (2, 0.010418399), (3, 0.010418237), (4, 0.94790685), (5, 0.010418127)]",안녕하세요 은디입니다 얼마전 태원군의 <b>아이폰12</b>미니 사생활보호 필름을 구매한 후 너무 좋아보이길래 저도 하나 장만했습니다 <b>아이폰12</b>프로 사생활 정보보안 프라이버시 강화유리 액정보호필름 힐링쉴드... 
526,4.0,0.9417999982833862,"[(0, 0.011630462), (1, 0.011630821), (2, 0.011631862), (3, 0.011632854), (4, 0.9418432), (5, 0.0116307475)]",▶ 장착 후 전면 ▶ 장착 후 측면 끼움 슬림케이스 zero03 블루에디션을 <b>아이폰 12</b> 프로 맥스에 장착한 모습입니다. 아이폰에 거의 딱 맞게 설계되어 있어 기존 다른 케이스와 비교했을 때 더욱 일체감이... 
298,4.0,0.9417999982833862,"[(0, 0.01163113), (1, 0.011630996), (2, 0.011633728), (3, 0.011631773), (4, 0.9418404), (5, 0.011631955)]","<b>아이폰12</b>케이스 정품 케이스 가성비 케이스 추천! 그랩비에서 주문했어요~★ 그랩비 <b>아이폰12</b>용 정품 실리콘 범퍼 케이스 색감이 예쁜 실리콘케이스예요~ 색상이 바나나크림, 페르시안블루, 러시안레드... "
412,4.0,0.9417999982833862,"[(0, 0.011630239), (1, 0.0116312625), (2, 0.0116304485), (3, 0.011630885), (4, 0.94184613), (5, 0.011631004)]",#<b>아이폰12</b>PRO케이스 #아이폰케이스 #핸드폰케이스 #휴대폰케이스 #폰케이스 #아이폰케이스쇼핑몰 #<b>아이폰12</b>케이스 <b>아이폰12</b>케이스 안녕하세요 영리한토끼입니다^^ 주말 내내 날씨 비가 오는 흐린 날씨구 오늘은... 
184,4.0,0.9417999982833862,"[(0, 0.011629638), (1, 0.011631445), (2, 0.011630704), (3, 0.011632242), (4, 0.9418454), (5, 0.011630537)]","안녕하세요 꽃수정입니다 :) 아이폰을 사용하는 유저로써,, <b>아이폰12</b>맥세이프케이스 안 써볼수가 없습니다 드라움가드에서 만든 TGD 맥세이프 호환되는 투명케이스를 사용해 보았어요 평소에 투명케이스... "
870,4.0,0.9417999982833862,"[(0, 0.01163221), (1, 0.011630019), (2, 0.0116319265), (3, 0.01163098), (4, 0.94184476), (5, 0.011630058)]",<b>아이폰 12</b> 미니의 크기는 기존 아이폰8 보다 작지만 액정 디스플레이 자체는 아이폰8보다 크기 때문에 사용하면서도 답답하다는 느낌을 받기 힘듭니다. 아무리 크기가 커도 홈버튼이 있으면 노치가 두꺼울... 
836,4.0,0.9417999982833862,"[(0, 0.011630547), (1, 0.011630413), (2, 0.011631813), (3, 0.011629385), (4, 0.94184756), (5, 0.011630264)]",<b>아이폰12</b> 강화유리 케이스 신상품 입고 스마토리&amp;애플마트 안녕하세요 신용산역 애플마트입니다 !!! <b>아이폰12</b>용 강화 유리와 케이스 신상이 입고되어서 소개시켜드려요 ~ <b>아이폰12</b> 시리즈 슬림핏 케이스... 
188,4.0,0.9341999888420105,"[(0, 0.013158639), (1, 0.0131595135), (2, 0.013160043), (3, 0.0131586455), (4, 0.9342046), (5, 0.0131585775)]",GawafitSleve <b>아이폰12</b> 슬리브 #Pueblo - Coccinella 안녕하세요. 광교 앨리웨이 1층에 위치한 가죽 주문제작 전문 가와레더 입니다. 이태리에서 수입한 천연 베지터블 소가죽인 푸에블로 가죽으로 제작된 <b>아이폰12</b>... 
938,4.0,0.9341999888420105,"[(0, 0.013162061), (1, 0.0131602), (2, 0.0131655745), (3, 0.013161795), (4, 0.9341896), (5, 0.01316075)]",안녕하세요 블로거 우주인입니다 :) <b>아이폰12</b>프로 구입한지 2주 정도 된거 같아요 아이폰7은 홈버튼이 있고 <b>아이폰12</b> 프로는 홈버튼이 없어서 처음 사용할 때는 너무 불편했어요 자꾸 홈버튼을 찾게되더라는... 
936,4.0,0.9341999888420105,"[(0, 0.013162042), (1, 0.013162164), (2, 0.013164706), (3, 0.013162737), (4, 0.9341872), (5, 0.013161185)]",사진 <b>아이폰12</b> Pro 사진 저 개인적으로는 카메라를 가장 기대하고 있습니다. 오늘은 개봉기이니 가볍게 아이폰11 pro와 12 pro로 주광에 찍은 사진 두 장 정도 올려봅니다. 자세한 비교나 디테일한 리뷰는... 
224,4.0,0.9341999888420105,"[(0, 0.013162276), (1, 0.0131623605), (2, 0.013160706), (3, 0.013162925), (4, 0.934188), (5, 0.013163764)]",강변 테크노마트 휴대폰 매장 <b>아이폰12</b> 프로 안녕하세요. 네이버 여행 인플루언서 고미리레 입니다.... 알아보며 <b>아이폰 12</b> 프로 기종을 살펴 봤어요. 예전에 차가 없을때에는 항상 고향집 갈때마다 들렸던... 
249,4.0,0.9341999888420105,"[(0, 0.013163722), (1, 0.0131643275), (2, 0.013159219), (3, 0.013162852), (4, 0.93418497), (5, 0.01316487)]",에어팟프로 케이스 꼭 할인받고 구매하세요 !! 이 포스팅은 엘라고의 협찬 제품으로 직접 사용한 후 솔직하게 쓴 리뷰입니다 #엘라고 #아이폰케이스 #<b>아이폰12</b>케이스 #에어팟케이스 #에어팟프로케이스
856,4.0,0.9341999888420105,"[(0, 0.013160053), (1, 0.013160024), (2, 0.013161007), (3, 0.013161438), (4, 0.9341974), (5, 0.013160079)]",착붙 끝 <b>아이폰 12</b> 미니 케이스 끼움 <b>아이폰12</b>미니 슬림케이스 zero03 : 바림 https://balim.co.kr #<b>아이폰12</b>미니케이스 #아이폰케이스 #투명케이스 #젤리케이스 #아이폰케이스 #아이폰바림 #바림 #바람케이그... 
560,4.0,0.9341999888420105,"[(0, 0.0131610595), (1, 0.013161584), (2, 0.013162998), (3, 0.013162368), (4, 0.9341846), (5, 0.013167415)]",가끔 12프로 시켰는데 미니가 오거나 그냥 12가 배송오는 경우도 있어서 다 뜯고 아니면... ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ #<b>아이폰12</b>프로투명케이스 #바림케이스 #끼움케이스 #아이폰케이스추천 #<b>아이폰12</b>케이스추천... 
356,4.0,0.9341999888420105,"[(0, 0.01315864), (1, 0.013159507), (2, 0.013159936), (3, 0.013158646), (4, 0.9342047), (5, 0.013158578)]",Leathercraft 2574 - #GawafitSleve <b>아이폰12</b>프로 슬리브 #Pueblo - Nero 안녕하세요. 광교 앨리웨이 1층에 위치한 가죽 주문제작 전문 가와레더 입니다. <b>아이폰12</b>프로 용으로 제작된 슬리브 가죽케이스입니다.... 
360,4.0,0.9341999888420105,"[(0, 0.013160179), (1, 0.013160141), (2, 0.013159504), (3, 0.013160613), (4, 0.9341993), (5, 0.013160261)]",#<b>아이폰12</b>pro투명케이스 #navipark #<b>아이폰12</b>pro케이스 #<b>아이폰12</b>투명케이스 #휴대폰케이스 #휴대폰케이스추천 <b>아이폰12</b>pro투명케이스 안녕하세요 영리한토끼입니다. 벚꽃이 활짝 피어~ 너무 이뻤는데.... 
655,4.0,0.9341999888420105,"[(0, 0.013163156), (1, 0.013162849), (2, 0.013161425), (3, 0.013164494), (4, 0.93418705), (5, 0.013161028)]","https://blog.naver.com/elvoice/222162258903 아이폰6S와 <b>아이폰 12</b> PRO <b>아이폰 12</b>와 12 Pro를 가격 측면에서 고민을 할 수 있지만, 무엇보다 광학 망원렌즈 하나가 더 있어서 였을까? 램이 6기가? 물론, 같은 사진... "
427,4.0,0.9341999888420105,"[(0, 0.013163607), (1, 0.01316065), (2, 0.013162125), (3, 0.01316222), (4, 0.93419075), (5, 0.013160646)]",#<b>아이폰12</b>프로케이스 아이폰의 그립감을 가장 잘 잡아준 #바림케이스 후기입니다! (어마어마한 얇음!!!!!) 케이스가 0.3mm로 아이폰자체의 그립감을 무너트리지 않아서 많이 기대했어요 #아이폰그립감... 
437,4.0,0.9341999888420105,"[(0, 0.013161886), (1, 0.013159985), (2, 0.013160492), (3, 0.013160116), (4, 0.934196), (5, 0.013161557)]",이정도로 <b>아이폰12</b>프로 정품 실리콘케이스 리뷰를 마칩니다. 아이폰을 구매하면 꼭 구매하는데 매번 불만스러웠던 적은 없었습니다. 요건 <b>아이폰12</b>pro 가죽케이스 새들브라운 후기입니다. 요건 맥세이프... 
441,4.0,0.9341999888420105,"[(0, 0.013164264), (1, 0.013166199), (2, 0.013162277), (3, 0.013160509), (4, 0.93418473), (5, 0.013162014)]","스크래치도 잘 안 생기고, 지문도 상대적으로 덜 묻는다고 하고, 아이폰 스크린 본연의 컬러를 전달해 준다고 하더라구요! 힐링쉴드 <b>아이폰12</b> 미니 강화유리 뜯어보니 구성은 요로코롬. 필요한 건 다 있습니다... "
884,4.0,0.9341999888420105,"[(0, 0.013159304), (1, 0.013160933), (2, 0.013159411), (3, 0.013159942), (4, 0.9342001), (5, 0.013160327)]","애플, 보라색 <b>아이폰12</b> 유보라 아이폰 퍼플 LG유플러스  안녕하세요 제제와앨리스입니다. 여러분들은 어떤 컬러를 가장 좋아 하시나요? 매번 바뀌기는 하지만 손에 꼽아 보라고 한다면, 저는 보라색의 컬러를... "
326,4.0,0.9341999888420105,"[(0, 0.013159696), (1, 0.013161151), (2, 0.013160114), (3, 0.01316112), (4, 0.9341956), (5, 0.013162345)]",질감을 가지고 있는 정도에요 지문과 오염방지에 탁월한 안티핑거 코팅으로 부드러운 사용감도 특징이에요 무선충전까지 되니 활용하기 좋은 끼움 <b>아이폰12</b>프로맥스 슬림케이스 추천하고 싶은 아이폰케이스에요!
6,4.0,0.9341999888420105,"[(0, 0.013160461), (1, 0.0131644085), (2, 0.013163204), (3, 0.013161302), (4, 0.9341876), (5, 0.013163008)]",CHOETECH 저도 몇 개월 전 애플워치와 아이폰 + 에어팟 동시 충전되는 제품을 써보고 좋아서 친구에게... ( 정품 아니지만 자력 괜찮은 편 ) 저는 <b>아이폰 12</b> 프로 유저인데 두꺼운 그립 톡이 붙은 스마트폰... 
85,4.0,0.9341999888420105,"[(0, 0.013158639), (1, 0.013159507), (2, 0.013159946), (3, 0.0131586455), (4, 0.93420464), (5, 0.0131585775)]",<b>아이폰12</b>미니 슬리브 #Pueblo - Ortensia 안녕하세요. 광교 앨리웨이 1층에 위치한 가죽 주문제작 전문 가와레더 입니다. 이태리에서 수입한 천연 베지터블 가죽인 푸에블로 소가죽으로 제작한 <b>아이폰12</b>미니... 
29,4.0,0.9341999888420105,"[(0, 0.013162047), (1, 0.013161621), (2, 0.013160968), (3, 0.013163082), (4, 0.9341899), (5, 0.013162328)]",내/돈/내/산 아이폰13이 나온다 하고 <b>아이폰12</b> 퍼플 컬러가 새로 나왔는데 임시 저장에 묵혀있다가 이.제.야. 쓰는 <b>아이폰12</b>프로 골드 자급제 (쿠팡) 구매후기 ㅎㅎ 휴대폰 가게에서 구입할 땐 지원금 많이 주는... 
968,4.0,0.9341999888420105,"[(0, 0.013161159), (1, 0.01316066), (2, 0.013162786), (3, 0.0131615205), (4, 0.93418765), (5, 0.013166187)]","이번에도 12 퍼플 기대했던 분 많았을텐데 존버하신 분들......... 대박 성공! 와........ 뭔가... 업데이트되서 <b>아이폰 12</b>, 아이폰 미니 퍼플 색상은 모두 4월 23일 사전주문을 시작하고 출시는 4월 30일... "
91,4.0,0.9341999888420105,"[(0, 0.013161263), (1, 0.013161633), (2, 0.013159797), (3, 0.013160014), (4, 0.9341983), (5, 0.013159004)]","<b>아이폰 12</b>프로 폰케이스 추천 귀여운 부기우기 폰케이스 :) 안녕하세요! 봉슬이예요 :-) 후후 아이폰 유저 블로거에게 제일 즐거운것 중 하나가, 바로 이 귀여운 폰케이스 리뷰 랍니다 :) 나의 사랑스러운 새폰... "
64,4.0,0.9341999888420105,"[(0, 0.013162881), (1, 0.013160896), (2, 0.013160952), (3, 0.013161748), (4, 0.9341913), (5, 0.0131622385)]",개인적으로 망설이고 계시는 분들은 자급제폰 조합을 추천드려요~ <b>아이폰 12</b>프로 자급제 개봉후기 &lt;아이폰 자급제 바로보기&gt; 저는 삼성페이의 간편함이나 익숙한 사용감 때문에 갤럭시 플래그쉽 모델 위주로... 
556,4.0,0.9241999983787537,"[(0, 0.015157998), (1, 0.015156029), (2, 0.0151559), (3, 0.0151558705), (4, 0.92421764), (5, 0.0151565205)]",스코코 <b>아이폰12</b>프로 측면보호필름 저는 자고로 핸드폰은 커야 한다고 생각하는 사람이라서 <b>아이폰12</b>시리즈로 스마트폰 바꿀 때 <b>아이폰12</b>프로랑 <b>아이폰12</b>프로맥스끼리 고민하다가 <b>아이폰12</b>프로맥스를 기다리지... 
82,4.0,0.9241999983787537,"[(0, 0.015157125), (1, 0.01515585), (2, 0.01515445), (3, 0.015156232), (4, 0.92422223), (5, 0.015154135)]",아이폰8에서 12로 기종변경을 했습니다. 근처 AU샵에 3월 말에 주문했는데 2주만에 입고된다고 했는데... 다음에는 케이스를 구입하려고 4군데 정도 돌았는데 제가 구입한 <b>아이폰 12</b> pro 케이스는 어디에도... 
232,4.0,0.9241999983787537,"[(0, 0.015155205), (1, 0.015154599), (2, 0.015155167), (3, 0.015154068), (4, 0.92422503), (5, 0.015155912)]",<b>아이폰 12</b> 미니 퍼플 #<b>아이폰12</b>퍼플 #<b>아이폰12</b>mini #사전예약 정신차리니까 앱등이였던 나는... iphone12purple #아이폰11비교 #iphonepurple #아이폰퍼플실제사진 #아이폰퍼플후기 #아이폰퍼플보라색... 
279,4.0,0.9241999983787537,"[(0, 0.015156253), (1, 0.015155819), (2, 0.015155115), (3, 0.015156147), (4, 0.9242199), (5, 0.015156769)]",오늘 살게 있어 하이마트쇼핑몰 홈페이지에 들어갔는데 보랏빛의 아이폰이 눈에 띄더라구요. 봤더니 4월23일 저녁9시 <b>아이폰12</b> / <b>아이폰12</b> 미니 사전예약이 시작되었네요. 사전예약 바로가기 개인적으로 참... 
281,4.0,0.9241999983787537,"[(0, 0.015154166), (1, 0.015153793), (2, 0.015153618), (3, 0.015156042), (4, 0.92422944), (5, 0.015152944)]",지미시 <b>아이폰12</b>pro 강화유리와 케이스를 바꿀때가 되어서 사과방패 강화유리와 케이스를 선택했다. 애플이라 사과방패인가 재치있는 네임에 피식 한번. 수십년 째 아이폰 유저인데 아이폰 구매 시 깨짐 없이... 
89,4.0,0.9241999983787537,"[(0, 0.01515574), (1, 0.015156958), (2, 0.015154798), (3, 0.015155937), (4, 0.9242223), (5, 0.015154294)]","이 <b>아이폰12</b>퍼플도 새로운 색상때문에 사고 싶은 것 처럼요, 이상으로 개인적으로 구매하고 싶은 <b>아이폰12</b> 퍼플 열망의 글을 마칩니당 구매링크 올려요~ https://coupa.ng/bZA2sg #<b>아이폰12</b> #<b>아이폰12</b>퍼플 #아이폰"
211,4.0,0.9241999983787537,"[(0, 0.015157649), (1, 0.015156752), (2, 0.015157728), (3, 0.015159554), (4, 0.92421263), (5, 0.015155685)]",깨끗하다 좋다아아 만족해 카루망 코리아의 링크 * 카루망 코리아 http://karumang.co.kr/ #<b>아이폰12</b>프로맥스강화유리카루망코리아 #카루망코리아 #<b>아이폰12</b>프로맥스 #강화유리 #아이폰강화유리 #휴대폰강화유리... 
822,4.0,0.9241999983787537,"[(0, 0.0151568195), (1, 0.0151536), (2, 0.0151620135), (3, 0.015155442), (4, 0.9242185), (5, 0.01515368)]",안녕하세요 저 드디어..아이폰 6와의 지독한 관계를 끝내고 무려 <b>아이폰 12</b>을 손아귀에 넣게되었습니다. 중1부터 써오던 아이폰 6 무음 설정하는 버튼 고장남 화면에 데드픽셀 (처음 샀을 때부터 있었음ㅋ)... 
343,4.0,0.9241999983787537,"[(0, 0.015156012), (1, 0.015155459), (2, 0.015158662), (3, 0.015154328), (4, 0.9242222), (5, 0.015153382)]",아이폰11까지와 달리 <b>아이폰12</b>부터는 옆면이 평평해서 생폰으로 잡아도 그립감이 아주 좋다. 유리도 세라믹을 섞어서 기존 아이폰 대비 강도가 4배 정도 강해졌다고 한다. 그래서 케이스 없이 6개월 간... 
584,4.0,0.9241999983787537,"[(0, 0.015153676), (1, 0.015155818), (2, 0.015156819), (3, 0.0151555585), (4, 0.92422533), (5, 0.015152808)]",바림 슬림케이스 zero03 <b>아이폰 12</b> 투명케이스 #아이폰 #<b>아이폰12</b>투명케이스 #바림케이스 얼마나 가벼운지 정말 아무것도 들고있는 것 같지 않은 무게감..ㅎㅎ 이전에는 거의 범퍼케이스를 사용했었는데... 
107,4.0,0.9241999983787537,"[(0, 0.015154333), (1, 0.015155304), (2, 0.015153897), (3, 0.0151535), (4, 0.9242281), (5, 0.015154907)]",#아이폰케이스 #아이폰범퍼케이스 #아이폰케이스추천 #<b>아이폰12</b>범퍼케이스 #<b>아이폰12</b>미니범퍼케이스 #<b>아이폰12</b>케이스추천 #<b>아이폰12</b>미니투명케이스 #<b>아이폰12</b>투명케이스
26,4.0,0.9241999983787537,"[(0, 0.01515451), (1, 0.015154359), (2, 0.01515584), (3, 0.015155968), (4, 0.92422545), (5, 0.015153847)]",아이폰 케이스로 선택한 무직타이거 제품은 하드슬림케이스 중에서 그립감도 좋고 버튼 조작성을 해치지 않으면서도 호랑이라는 레어한 이미지 디자인을 적용하여 개성이 넘치고 감각적인 <b>아이폰 12</b> pro max... 
482,4.0,0.9241999983787537,"[(0, 0.015155006), (1, 0.015154367), (2, 0.015154777), (3, 0.01515539), (4, 0.92422545), (5, 0.015155023)]","2021년 4월30일(금) 오전 8시에 <b>아이폰12</b> 퍼플이 쿠팡에서 판매 됩니다. 지난주에 <b>아이폰12</b> 퍼플 사전예약이 진행되어 당시 <b>아이폰12</b>퍼플 , <b>아이폰12</b>미니 퍼플이 모두 품절이 되었습니다. 저녁9시에... "
71,4.0,0.9241999983787537,"[(0, 0.015157619), (1, 0.01515536), (2, 0.0151592875), (3, 0.015157658), (4, 0.9242149), (5, 0.015155183)]",완벽하게 하나되는 얇고 가벼운 핸드폰케이스 | <b>아이폰12</b> 프로맥스 케이스 (블랙/그린 에디션) 캐릭터가... 정말 편하게 잘 사용했던 젤리케이스지만 확실히 아이폰디자인을 살짝 깍아먹긴 했지요~ ㅋㅋㅋ 새... 
447,4.0,0.9241999983787537,"[(0, 0.015154614), (1, 0.015154338), (2, 0.015154446), (3, 0.01515432), (4, 0.92422754), (5, 0.01515478)]","이번 애플 이벤트에서 봄에 맞는 컬러로 발표한 새 보라색 아이폰 ‘<b>아이폰12</b>와 <b>아이폰12</b> 미니 퍼플’ 분명 이벤트에서는 애플 팀쿡이 말하길.., 이번주 금요일(4/23)에 Pre-order(사전예약)을 시작한다고... "
802,4.0,0.9241999983787537,"[(0, 0.015153575), (1, 0.015153959), (2, 0.015154104), (3, 0.0151538635), (4, 0.92423004), (5, 0.015154432)]",저의 사랑 <b>아이폰 12</b> 프로입니다~~~ 8+ 사용하다 11로 갈까 말까 고민하며 지냈거든요. 12를 기다리라는... 제품이 <b>아이폰 12</b> 프로의 강화유리에요! 고품질 프리미엄 소재로 제작되어 아이폰의 밝기와 선명도... 
96,4.0,0.9241999983787537,"[(0, 0.015156225), (1, 0.015155583), (2, 0.015157221), (3, 0.015158602), (4, 0.924218), (5, 0.015154324)]",balim.co.kr/shop_view/?idx=466 #바림케이스 #끼움케이스 #슬림케이스 #그린에디션 #<b>아이폰12</b>프로맥스케이스 #<b>아이폰12</b>케이스 #아이폰슬림케이스 #카메라액정케이스
159,4.0,0.9241999983787537,"[(0, 0.015156143), (1, 0.015156555), (2, 0.015156121), (3, 0.015154501), (4, 0.9242189), (5, 0.01515778)]",<b>아이폰 12</b>프로 케이스 장착한 모습 저는 개인적으로 아이폰 케이스는 투명이다 라는 이상한? 지론을 가지고 있는터라 굉장히 마음에 들었고 개인적으로 키감또한도 굉장히 좋았어요 손에 감기는 이느낌은... 
792,4.0,0.9241999983787537,"[(0, 0.015155842), (1, 0.015153563), (2, 0.015155642), (3, 0.015153533), (4, 0.92422634), (5, 0.015155072)]","아이폰8이랑 <b>아이폰12</b>프로 둘 다 '골드' 컬러인데 아이폰8은 핑크빛이 많이 돌고 <b>아이폰 12</b>프로는 베이지 느낌! 아이폰8에서 <b>아이폰 12</b> pro로 넘어가서 성능, 카메라, 액정 크기 등등 더 좋게 느껴집니다! 약 한... "
850,4.0,0.9241999983787537,"[(0, 0.015156153), (1, 0.01515502), (2, 0.015155611), (3, 0.015152676), (4, 0.9242252), (5, 0.015155326)]",이번에 <b>아이폰 12</b> PRO를 구매한 만큼 강화유리 재질의 액정보호필름 1종을 빠르게 수급해보았습니다. SCREEN PROTECTOR ACCESSORIES for iPhone 12 Pro 3D MARSTER PIECE. KAN 케이안은 아이폰 이외에도 다양한 스마트 디바이스를... 
